# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2017-11-01 18:25:10 EDT       (sdww01)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 04170500 HURON RIVER NEAR NEW HUDSON, MI
# -----------------------------------------------------------------------------------
#
# Data provided for site 04170500
#            TS   parameter     statistic     Description
#         71272       00060     00003     Discharge, cubic feet per second (Mean)
#
# Data-value qualification codes included in this output:
#     A  Approved for publication -- Processing and review completed.
#     e  Value has been estimated.
# 
agency_cd,site_no,datetime,71272_00060_00003,71272_00060_00003_cd
USGS,04170500,1991-10-21,63.0,A
USGS,04170500,1991-10-22,62.0,A
USGS,04170500,1991-10-23,62.0,A
USGS,04170500,1991-10-24,63.0,A
USGS,04170500,1991-10-25,73.0,A
USGS,04170500,1991-10-26,91.0,A
USGS,04170500,1991-10-27,132,A
USGS,04170500,1991-10-28,139,A
USGS,04170500,1991-10-29,132,A
USGS,04170500,1991-10-30,124,A
USGS,04170500,1991-10-31,122,A
USGS,04170500,1991-11-01,188,A
USGS,04170500,1991-11-02,183,A
USGS,04170500,1991-11-03,148,A
USGS,04170500,1991-11-04,132,A
USGS,04170500,1991-11-05,187,A
USGS,04170500,1991-11-06,184,A
USGS,04170500,1991-11-07,219,A
USGS,04170500,1991-11-08,198,A
USGS,04170500,1991-11-09,149,A
USGS,04170500,1991-11-10,129,A
USGS,04170500,1991-11-11,121,A
USGS,04170500,1991-11-12,164,A
USGS,04170500,1991-11-13,163,A
USGS,04170500,1991-11-14,174,A
USGS,04170500,1991-11-15,174,A
USGS,04170500,1991-11-16,157,A
USGS,04170500,1991-11-17,141,A
USGS,04170500,1991-11-18,157,A
USGS,04170500,1991-11-19,160,A
USGS,04170500,1991-11-20,189,A
USGS,04170500,1991-11-21,196,A
USGS,04170500,1991-11-22,194,A
USGS,04170500,1991-11-23,181,A
USGS,04170500,1991-11-24,160,A
USGS,04170500,1991-11-25,154,A
USGS,04170500,1991-11-26,144,A
USGS,04170500,1991-11-27,136,A
USGS,04170500,1991-11-28,140,A
USGS,04170500,1991-11-29,151,A
USGS,04170500,1991-11-30,159,A
USGS,04170500,1991-12-01,173,A
USGS,04170500,1991-12-02,175,A
USGS,04170500,1991-12-03,170,A
USGS,04170500,1991-12-04,165,A
USGS,04170500,1991-12-05,164,A
USGS,04170500,1991-12-06,163,A
USGS,04170500,1991-12-07,161,A
USGS,04170500,1991-12-08,165,A
USGS,04170500,1991-12-09,183,A
USGS,04170500,1991-12-10,183,A
USGS,04170500,1991-12-11,183,A
USGS,04170500,1991-12-12,176,A
USGS,04170500,1991-12-13,185,A
USGS,04170500,1991-12-14,180,A
USGS,04170500,1991-12-15,181,A
USGS,04170500,1991-12-16,179,A
USGS,04170500,1991-12-17,175,A
USGS,04170500,1991-12-18,169,A
USGS,04170500,1991-12-19,164,A
USGS,04170500,1991-12-20,159,A
USGS,04170500,1991-12-21,159,A
USGS,04170500,1991-12-22,155,A
USGS,04170500,1991-12-23,153,A
USGS,04170500,1991-12-24,150,A
USGS,04170500,1991-12-25,148,A
USGS,04170500,1991-12-26,145,A
USGS,04170500,1991-12-27,143,A
USGS,04170500,1991-12-28,142,A
USGS,04170500,1991-12-29,149,A
USGS,04170500,1991-12-30,151,A
USGS,04170500,1991-12-31,147,A
USGS,04170500,1992-01-01,145,A
USGS,04170500,1992-01-02,143,A
USGS,04170500,1992-01-03,145,A
USGS,04170500,1992-01-04,153,A
USGS,04170500,1992-01-05,158,A
USGS,04170500,1992-01-06,159,A
USGS,04170500,1992-01-07,158,A
USGS,04170500,1992-01-08,155,A
USGS,04170500,1992-01-09,154,A
USGS,04170500,1992-01-10,152,A
USGS,04170500,1992-01-11,150,A
USGS,04170500,1992-01-12,146,A
USGS,04170500,1992-01-13,147,A
USGS,04170500,1992-01-14,155,A
USGS,04170500,1992-01-15,153,A
USGS,04170500,1992-01-16,150,A
USGS,04170500,1992-01-17,147,A
USGS,04170500,1992-01-18,141,A
USGS,04170500,1992-01-19,137,A
USGS,04170500,1992-01-20,138,A
USGS,04170500,1992-01-21,135,A
USGS,04170500,1992-01-22,133,A
USGS,04170500,1992-01-23,134,A
USGS,04170500,1992-01-24,137,A
USGS,04170500,1992-01-25,138,A
USGS,04170500,1992-01-26,136,A
USGS,04170500,1992-01-27,133,A
USGS,04170500,1992-01-28,130,A
USGS,04170500,1992-01-29,128,A
USGS,04170500,1992-01-30,127,A
USGS,04170500,1992-01-31,126,A
USGS,04170500,1992-02-01,124,A
USGS,04170500,1992-02-02,122,A
USGS,04170500,1992-02-03,120,A
USGS,04170500,1992-02-04,118,A
USGS,04170500,1992-02-05,115,A
USGS,04170500,1992-02-06,114,A
USGS,04170500,1992-02-07,113,A
USGS,04170500,1992-02-08,112,A
USGS,04170500,1992-02-09,108,A
USGS,04170500,1992-02-10,105,A
USGS,04170500,1992-02-11,104,A
USGS,04170500,1992-02-12,101,A
USGS,04170500,1992-02-13,99.0,A
USGS,04170500,1992-02-14,97.0,A
USGS,04170500,1992-02-15,109,A
USGS,04170500,1992-02-16,122,A
USGS,04170500,1992-02-17,128,A
USGS,04170500,1992-02-18,131,A
USGS,04170500,1992-02-19,135,A
USGS,04170500,1992-02-20,141,A
USGS,04170500,1992-02-21,147,A
USGS,04170500,1992-02-22,148,A
USGS,04170500,1992-02-23,151,A
USGS,04170500,1992-02-24,151,A
USGS,04170500,1992-02-25,154,A
USGS,04170500,1992-02-26,156,A
USGS,04170500,1992-02-27,155,A
USGS,04170500,1992-02-28,154,A
USGS,04170500,1992-02-29,152,A
USGS,04170500,1992-03-01,148,A
USGS,04170500,1992-03-02,146,A
USGS,04170500,1992-03-03,142,A
USGS,04170500,1992-03-04,139,A
USGS,04170500,1992-03-05,136,A
USGS,04170500,1992-03-06,138,A
USGS,04170500,1992-03-07,142,A
USGS,04170500,1992-03-08,144,A
USGS,04170500,1992-03-09,144,A
USGS,04170500,1992-03-10,158,A
USGS,04170500,1992-03-11,156,A
USGS,04170500,1992-03-12,148,A
USGS,04170500,1992-03-13,140,A
USGS,04170500,1992-03-14,136,A
USGS,04170500,1992-03-15,131,A
USGS,04170500,1992-03-16,128,A
USGS,04170500,1992-03-17,130,A
USGS,04170500,1992-03-18,132,A
USGS,04170500,1992-03-19,130,A
USGS,04170500,1992-03-20,128,A
USGS,04170500,1992-03-21,128,A
USGS,04170500,1992-03-22,140,A
USGS,04170500,1992-03-23,138,A
USGS,04170500,1992-03-24,134,A
USGS,04170500,1992-03-25,116,A
USGS,04170500,1992-03-26,116,A
USGS,04170500,1992-03-27,92.0,A
USGS,04170500,1992-03-28,81.0,A
USGS,04170500,1992-03-29,109,A
USGS,04170500,1992-03-30,125,A
USGS,04170500,1992-03-31,123,A
USGS,04170500,1992-04-01,80.0,A:e
USGS,04170500,1992-04-02,85.0,A:e
USGS,04170500,1992-04-03,90.0,A:e
USGS,04170500,1992-04-04,93.0,A:e
USGS,04170500,1992-04-05,95.0,A:e
USGS,04170500,1992-04-06,97.0,A:e
USGS,04170500,1992-04-07,100,A:e
USGS,04170500,1992-04-08,85.0,A:e
USGS,04170500,1992-04-09,70.0,A:e
USGS,04170500,1992-04-10,80.0,A:e
USGS,04170500,1992-04-11,87.0,A:e
USGS,04170500,1992-04-12,90.0,A:e
USGS,04170500,1992-04-13,70.0,A:e
USGS,04170500,1992-04-14,60.0,A:e
USGS,04170500,1992-04-15,70.0,A:e
USGS,04170500,1992-04-16,80.0,A:e
USGS,04170500,1992-04-17,90.0,A:e
USGS,04170500,1992-04-18,100,A:e
USGS,04170500,1992-04-19,80.0,A:e
USGS,04170500,1992-04-20,60.0,A:e
USGS,04170500,1992-04-21,97.0,A
USGS,04170500,1992-04-22,146,A
USGS,04170500,1992-04-23,177,A
USGS,04170500,1992-04-24,211,A
USGS,04170500,1992-04-25,234,A
USGS,04170500,1992-04-26,257,A
USGS,04170500,1992-04-27,262,A
USGS,04170500,1992-04-28,254,A
USGS,04170500,1992-04-29,244,A
USGS,04170500,1992-04-30,238,A
USGS,04170500,1992-05-01,198,A
USGS,04170500,1992-05-02,146,A
USGS,04170500,1992-05-03,135,A
USGS,04170500,1992-05-04,145,A
USGS,04170500,1992-05-05,80.0,A
USGS,04170500,1992-05-06,31.0,A
USGS,04170500,1992-05-07,36.0,A
USGS,04170500,1992-05-08,64.0,A
USGS,04170500,1992-05-09,94.0,A
USGS,04170500,1992-05-10,110,A
USGS,04170500,1992-05-11,116,A
USGS,04170500,1992-05-12,117,A
USGS,04170500,1992-05-13,128,A
USGS,04170500,1992-05-14,116,A
USGS,04170500,1992-05-15,111,A
USGS,04170500,1992-05-16,105,A
USGS,04170500,1992-05-17,107,A
USGS,04170500,1992-05-18,138,A
USGS,04170500,1992-05-19,126,A
USGS,04170500,1992-05-20,114,A
USGS,04170500,1992-05-21,103,A
USGS,04170500,1992-05-22,91.0,A
USGS,04170500,1992-05-23,91.0,A
USGS,04170500,1992-05-24,91.0,A
USGS,04170500,1992-05-25,82.0,A
USGS,04170500,1992-05-26,80.0,A
USGS,04170500,1992-05-27,77.0,A
USGS,04170500,1992-05-28,73.0,A
USGS,04170500,1992-05-29,71.0,A
USGS,04170500,1992-05-30,76.0,A
USGS,04170500,1992-05-31,81.0,A
USGS,04170500,1992-06-01,82.0,A
USGS,04170500,1992-06-02,81.0,A
USGS,04170500,1992-06-03,82.0,A
USGS,04170500,1992-06-04,86.0,A
USGS,04170500,1992-06-05,84.0,A
USGS,04170500,1992-06-06,82.0,A
USGS,04170500,1992-06-07,86.0,A
USGS,04170500,1992-06-08,89.0,A
USGS,04170500,1992-06-09,86.0,A
USGS,04170500,1992-06-10,78.0,A
USGS,04170500,1992-06-11,71.0,A
USGS,04170500,1992-06-12,65.0,A
USGS,04170500,1992-06-13,61.0,A
USGS,04170500,1992-06-14,60.0,A
USGS,04170500,1992-06-15,54.0,A
USGS,04170500,1992-06-16,50.0,A
USGS,04170500,1992-06-17,48.0,A
USGS,04170500,1992-06-18,76.0,A
USGS,04170500,1992-06-19,88.0,A
USGS,04170500,1992-06-20,83.0,A
USGS,04170500,1992-06-21,75.0,A
USGS,04170500,1992-06-22,68.0,A
USGS,04170500,1992-06-23,68.0,A
USGS,04170500,1992-06-24,72.0,A
USGS,04170500,1992-06-25,67.0,A
USGS,04170500,1992-06-26,66.0,A
USGS,04170500,1992-06-27,61.0,A
USGS,04170500,1992-06-28,56.0,A
USGS,04170500,1992-06-29,52.0,A
USGS,04170500,1992-06-30,53.0,A
USGS,04170500,1992-07-01,51.0,A
USGS,04170500,1992-07-02,49.0,A
USGS,04170500,1992-07-03,47.0,A
USGS,04170500,1992-07-04,44.0,A
USGS,04170500,1992-07-05,43.0,A
USGS,04170500,1992-07-06,39.0,A
USGS,04170500,1992-07-07,37.0,A
USGS,04170500,1992-07-08,39.0,A
USGS,04170500,1992-07-09,42.0,A
USGS,04170500,1992-07-10,42.0,A
USGS,04170500,1992-07-11,42.0,A
USGS,04170500,1992-07-12,46.0,A
USGS,04170500,1992-07-13,74.0,A
USGS,04170500,1992-07-14,128,A
USGS,04170500,1992-07-15,161,A
USGS,04170500,1992-07-16,167,A
USGS,04170500,1992-07-17,172,A
USGS,04170500,1992-07-18,175,A
USGS,04170500,1992-07-19,183,A
USGS,04170500,1992-07-20,170,A
USGS,04170500,1992-07-21,161,A
USGS,04170500,1992-07-22,150,A
USGS,04170500,1992-07-23,146,A
USGS,04170500,1992-07-24,140,A
USGS,04170500,1992-07-25,132,A
USGS,04170500,1992-07-26,131,A
USGS,04170500,1992-07-27,127,A
USGS,04170500,1992-07-28,115,A
USGS,04170500,1992-07-29,114,A
USGS,04170500,1992-07-30,113,A
USGS,04170500,1992-07-31,147,A
USGS,04170500,1992-08-01,158,A
USGS,04170500,1992-08-02,162,A
USGS,04170500,1992-08-03,164,A
USGS,04170500,1992-08-04,159,A
USGS,04170500,1992-08-05,154,A
USGS,04170500,1992-08-06,147,A
USGS,04170500,1992-08-07,140,A
USGS,04170500,1992-08-08,143,A
USGS,04170500,1992-08-09,145,A
USGS,04170500,1992-08-10,138,A
USGS,04170500,1992-08-11,131,A
USGS,04170500,1992-08-12,123,A
USGS,04170500,1992-08-13,135,A
USGS,04170500,1992-08-14,132,A
USGS,04170500,1992-08-15,123,A
USGS,04170500,1992-08-16,108,A
USGS,04170500,1992-08-17,98.0,A
USGS,04170500,1992-08-18,93.0,A
USGS,04170500,1992-08-19,96.0,A
USGS,04170500,1992-08-20,91.0,A
USGS,04170500,1992-08-21,84.0,A
USGS,04170500,1992-08-22,82.0,A
USGS,04170500,1992-08-23,82.0,A
USGS,04170500,1992-08-24,83.0,A
USGS,04170500,1992-08-25,83.0,A
USGS,04170500,1992-08-26,80.0,A
USGS,04170500,1992-08-27,105,A
USGS,04170500,1992-08-28,149,A
USGS,04170500,1992-08-29,157,A
USGS,04170500,1992-08-30,154,A
USGS,04170500,1992-08-31,146,A
USGS,04170500,1992-09-01,137,A
USGS,04170500,1992-09-02,130,A
USGS,04170500,1992-09-03,145,A
USGS,04170500,1992-09-04,144,A
USGS,04170500,1992-09-05,135,A
USGS,04170500,1992-09-06,129,A
USGS,04170500,1992-09-07,167,A
USGS,04170500,1992-09-08,186,A
USGS,04170500,1992-09-09,201,A
USGS,04170500,1992-09-10,226,A
USGS,04170500,1992-09-11,232,A
USGS,04170500,1992-09-12,222,A
USGS,04170500,1992-09-13,212,A
USGS,04170500,1992-09-14,200,A
USGS,04170500,1992-09-15,187,A
USGS,04170500,1992-09-16,176,A
USGS,04170500,1992-09-17,169,A
USGS,04170500,1992-09-18,171,A
USGS,04170500,1992-09-19,176,A
USGS,04170500,1992-09-20,174,A
USGS,04170500,1992-09-21,185,A
USGS,04170500,1992-09-22,195,A
USGS,04170500,1992-09-23,186,A
USGS,04170500,1992-09-24,176,A
USGS,04170500,1992-09-25,168,A
USGS,04170500,1992-09-26,162,A
USGS,04170500,1992-09-27,161,A
USGS,04170500,1992-09-28,161,A
USGS,04170500,1992-09-29,153,A
USGS,04170500,1992-09-30,150,A
USGS,04170500,1992-10-01,146,A
USGS,04170500,1992-10-02,142,A
USGS,04170500,1992-10-03,141,A
USGS,04170500,1992-10-04,138,A
USGS,04170500,1992-10-05,129,A
USGS,04170500,1992-10-06,124,A
USGS,04170500,1992-10-07,122,A
USGS,04170500,1992-10-08,123,A
USGS,04170500,1992-10-09,176,A
USGS,04170500,1992-10-10,181,A
USGS,04170500,1992-10-11,156,A
USGS,04170500,1992-10-12,135,A
USGS,04170500,1992-10-13,187,A
USGS,04170500,1992-10-14,240,A
USGS,04170500,1992-10-15,264,A
USGS,04170500,1992-10-16,228,A
USGS,04170500,1992-10-17,208,A
USGS,04170500,1992-10-18,192,A
USGS,04170500,1992-10-19,272,A
USGS,04170500,1992-10-20,268,A
USGS,04170500,1992-10-21,213,A
USGS,04170500,1992-10-22,185,A
USGS,04170500,1992-10-23,170,A
USGS,04170500,1992-10-24,165,A
USGS,04170500,1992-10-25,156,A
USGS,04170500,1992-10-26,152,A
USGS,04170500,1992-10-27,149,A
USGS,04170500,1992-10-28,145,A
USGS,04170500,1992-10-29,172,A
USGS,04170500,1992-10-30,197,A
USGS,04170500,1992-10-31,186,A
USGS,04170500,1992-11-01,173,A
USGS,04170500,1992-11-02,173,A
USGS,04170500,1992-11-03,183,A
USGS,04170500,1992-11-04,188,A
USGS,04170500,1992-11-05,196,A
USGS,04170500,1992-11-06,220,A
USGS,04170500,1992-11-07,224,A
USGS,04170500,1992-11-08,223,A
USGS,04170500,1992-11-09,221,A
USGS,04170500,1992-11-10,222,A
USGS,04170500,1992-11-11,221,A
USGS,04170500,1992-11-12,222,A
USGS,04170500,1992-11-13,222,A
USGS,04170500,1992-11-14,207,A
USGS,04170500,1992-11-15,195,A
USGS,04170500,1992-11-16,193,A
USGS,04170500,1992-11-17,190,A
USGS,04170500,1992-11-18,183,A
USGS,04170500,1992-11-19,264,A
USGS,04170500,1992-11-20,296,A
USGS,04170500,1992-11-21,282,A
USGS,04170500,1992-11-22,273,A
USGS,04170500,1992-11-23,286,A
USGS,04170500,1992-11-24,285,A
USGS,04170500,1992-11-25,260,A
USGS,04170500,1992-11-26,239,A
USGS,04170500,1992-11-27,228,A
USGS,04170500,1992-11-28,219,A
USGS,04170500,1992-11-29,212,A
USGS,04170500,1992-11-30,208,A
USGS,04170500,1992-12-01,212,A
USGS,04170500,1992-12-02,217,A
USGS,04170500,1992-12-03,216,A
USGS,04170500,1992-12-04,214,A
USGS,04170500,1992-12-05,214,A
USGS,04170500,1992-12-06,212,A
USGS,04170500,1992-12-07,212,A
USGS,04170500,1992-12-08,204,A
USGS,04170500,1992-12-09,169,A
USGS,04170500,1992-12-10,159,A
USGS,04170500,1992-12-11,168,A
USGS,04170500,1992-12-12,176,A
USGS,04170500,1992-12-13,196,A
USGS,04170500,1992-12-14,194,A
USGS,04170500,1992-12-15,192,A
USGS,04170500,1992-12-16,176,A
USGS,04170500,1992-12-17,140,A
USGS,04170500,1992-12-18,154,A
USGS,04170500,1992-12-19,164,A
USGS,04170500,1992-12-20,162,A
USGS,04170500,1992-12-21,162,A
USGS,04170500,1992-12-22,162,A
USGS,04170500,1992-12-23,162,A
USGS,04170500,1992-12-24,161,A
USGS,04170500,1992-12-25,161,A
USGS,04170500,1992-12-26,160,A
USGS,04170500,1992-12-27,159,A
USGS,04170500,1992-12-28,125,A
USGS,04170500,1992-12-29,78.0,A
USGS,04170500,1992-12-30,99.0,A
USGS,04170500,1992-12-31,125,A
USGS,04170500,1993-01-01,133,A
USGS,04170500,1993-01-02,161,A
USGS,04170500,1993-01-03,203,A
USGS,04170500,1993-01-04,165,A
USGS,04170500,1993-01-05,133,A
USGS,04170500,1993-01-06,132,A
USGS,04170500,1993-01-07,198,A
USGS,04170500,1993-01-08,201,A
USGS,04170500,1993-01-09,201,A
USGS,04170500,1993-01-10,202,A
USGS,04170500,1993-01-11,212,A
USGS,04170500,1993-01-12,202,A
USGS,04170500,1993-01-13,222,A
USGS,04170500,1993-01-14,222,A
USGS,04170500,1993-01-15,221,A
USGS,04170500,1993-01-16,221,A
USGS,04170500,1993-01-17,221,A
USGS,04170500,1993-01-18,219,A
USGS,04170500,1993-01-19,219,A
USGS,04170500,1993-01-20,218,A
USGS,04170500,1993-01-21,216,A
USGS,04170500,1993-01-22,169,A
USGS,04170500,1993-01-23,202,A
USGS,04170500,1993-01-24,217,A
USGS,04170500,1993-01-25,241,A
USGS,04170500,1993-01-26,237,A
USGS,04170500,1993-01-27,224,A
USGS,04170500,1993-01-28,211,A
USGS,04170500,1993-01-29,241,A
USGS,04170500,1993-01-30,231,A
USGS,04170500,1993-01-31,201,A
USGS,04170500,1993-02-01,188,A
USGS,04170500,1993-02-02,180,A
USGS,04170500,1993-02-03,174,A
USGS,04170500,1993-02-04,170,A
USGS,04170500,1993-02-05,169,A
USGS,04170500,1993-02-06,169,A
USGS,04170500,1993-02-07,165,A
USGS,04170500,1993-02-08,163,A
USGS,04170500,1993-02-09,159,A
USGS,04170500,1993-02-10,157,A
USGS,04170500,1993-02-11,157,A
USGS,04170500,1993-02-12,158,A
USGS,04170500,1993-02-13,159,A
USGS,04170500,1993-02-14,158,A
USGS,04170500,1993-02-15,156,A
USGS,04170500,1993-02-16,159,A
USGS,04170500,1993-02-17,157,A
USGS,04170500,1993-02-18,155,A
USGS,04170500,1993-02-19,153,A
USGS,04170500,1993-02-20,151,A
USGS,04170500,1993-02-21,155,A
USGS,04170500,1993-02-22,157,A
USGS,04170500,1993-02-23,156,A
USGS,04170500,1993-02-24,154,A
USGS,04170500,1993-02-25,152,A
USGS,04170500,1993-02-26,151,A
USGS,04170500,1993-02-27,149,A
USGS,04170500,1993-02-28,148,A
USGS,04170500,1993-03-01,148,A
USGS,04170500,1993-03-02,148,A
USGS,04170500,1993-03-03,152,A
USGS,04170500,1993-03-04,159,A
USGS,04170500,1993-03-05,163,A
USGS,04170500,1993-03-06,160,A
USGS,04170500,1993-03-07,160,A
USGS,04170500,1993-03-08,164,A
USGS,04170500,1993-03-09,170,A
USGS,04170500,1993-03-10,175,A
USGS,04170500,1993-03-11,174,A
USGS,04170500,1993-03-12,169,A
USGS,04170500,1993-03-13,166,A
USGS,04170500,1993-03-14,159,A
USGS,04170500,1993-03-15,157,A
USGS,04170500,1993-03-16,156,A
USGS,04170500,1993-03-17,161,A
USGS,04170500,1993-03-18,158,A
USGS,04170500,1993-03-19,155,A
USGS,04170500,1993-03-20,159,A
USGS,04170500,1993-03-21,159,A
USGS,04170500,1993-03-22,161,A
USGS,04170500,1993-03-23,168,A
USGS,04170500,1993-03-24,176,A
USGS,04170500,1993-03-25,184,A
USGS,04170500,1993-03-26,195,A
USGS,04170500,1993-03-27,209,A
USGS,04170500,1993-03-28,226,A
USGS,04170500,1993-03-29,243,A
USGS,04170500,1993-03-30,253,A
USGS,04170500,1993-03-31,258,A
USGS,04170500,1993-04-01,269,A
USGS,04170500,1993-04-02,275,A
USGS,04170500,1993-04-03,273,A
USGS,04170500,1993-04-04,272,A
USGS,04170500,1993-04-05,227,A
USGS,04170500,1993-04-06,192,A
USGS,04170500,1993-04-07,152,A
USGS,04170500,1993-04-08,165,A
USGS,04170500,1993-04-09,202,A
USGS,04170500,1993-04-10,226,A
USGS,04170500,1993-04-11,236,A
USGS,04170500,1993-04-12,168,A
USGS,04170500,1993-04-13,139,A
USGS,04170500,1993-04-14,175,A
USGS,04170500,1993-04-15,133,A
USGS,04170500,1993-04-16,107,A
USGS,04170500,1993-04-17,160,A
USGS,04170500,1993-04-18,188,A
USGS,04170500,1993-04-19,206,A
USGS,04170500,1993-04-20,227,A
USGS,04170500,1993-04-21,238,A
USGS,04170500,1993-04-22,232,A
USGS,04170500,1993-04-23,225,A
USGS,04170500,1993-04-24,217,A
USGS,04170500,1993-04-25,222,A
USGS,04170500,1993-04-26,224,A
USGS,04170500,1993-04-27,216,A
USGS,04170500,1993-04-28,212,A
USGS,04170500,1993-04-29,156,A
USGS,04170500,1993-04-30,124,A
USGS,04170500,1993-05-01,166,A
USGS,04170500,1993-05-02,182,A
USGS,04170500,1993-05-03,187,A
USGS,04170500,1993-05-04,197,A
USGS,04170500,1993-05-05,204,A
USGS,04170500,1993-05-06,206,A
USGS,04170500,1993-05-07,204,A
USGS,04170500,1993-05-08,197,A
USGS,04170500,1993-05-09,187,A
USGS,04170500,1993-05-10,180,A
USGS,04170500,1993-05-11,172,A
USGS,04170500,1993-05-12,164,A
USGS,04170500,1993-05-13,152,A
USGS,04170500,1993-05-14,126,A
USGS,04170500,1993-05-15,115,A
USGS,04170500,1993-05-16,113,A
USGS,04170500,1993-05-17,108,A
USGS,04170500,1993-05-18,106,A
USGS,04170500,1993-05-19,107,A
USGS,04170500,1993-05-20,103,A
USGS,04170500,1993-05-21,102,A
USGS,04170500,1993-05-22,99.0,A
USGS,04170500,1993-05-23,100,A
USGS,04170500,1993-05-24,108,A
USGS,04170500,1993-05-25,117,A
USGS,04170500,1993-05-26,113,A
USGS,04170500,1993-05-27,108,A
USGS,04170500,1993-05-28,105,A
USGS,04170500,1993-05-29,105,A
USGS,04170500,1993-05-30,98.0,A
USGS,04170500,1993-05-31,108,A
USGS,04170500,1993-06-01,106,A
USGS,04170500,1993-06-02,103,A
USGS,04170500,1993-06-03,102,A
USGS,04170500,1993-06-04,100,A
USGS,04170500,1993-06-05,119,A
USGS,04170500,1993-06-06,124,A
USGS,04170500,1993-06-07,134,A
USGS,04170500,1993-06-08,169,A
USGS,04170500,1993-06-09,185,A
USGS,04170500,1993-06-10,193,A
USGS,04170500,1993-06-11,190,A
USGS,04170500,1993-06-12,184,A
USGS,04170500,1993-06-13,167,A
USGS,04170500,1993-06-14,152,A
USGS,04170500,1993-06-15,137,A
USGS,04170500,1993-06-16,127,A
USGS,04170500,1993-06-17,119,A
USGS,04170500,1993-06-18,114,A
USGS,04170500,1993-06-19,128,A
USGS,04170500,1993-06-20,196,A
USGS,04170500,1993-06-21,299,A
USGS,04170500,1993-06-22,349,A
USGS,04170500,1993-06-23,356,A
USGS,04170500,1993-06-24,324,A
USGS,04170500,1993-06-25,300,A
USGS,04170500,1993-06-26,288,A
USGS,04170500,1993-06-27,294,A
USGS,04170500,1993-06-28,298,A
USGS,04170500,1993-06-29,307,A
USGS,04170500,1993-06-30,290,A
USGS,04170500,1993-07-01,275,A
USGS,04170500,1993-07-02,261,A
USGS,04170500,1993-07-03,265,A
USGS,04170500,1993-07-04,255,A
USGS,04170500,1993-07-05,237,A
USGS,04170500,1993-07-06,220,A
USGS,04170500,1993-07-07,209,A
USGS,04170500,1993-07-08,197,A
USGS,04170500,1993-07-09,187,A
USGS,04170500,1993-07-10,185,A
USGS,04170500,1993-07-11,178,A
USGS,04170500,1993-07-12,165,A
USGS,04170500,1993-07-13,152,A
USGS,04170500,1993-07-14,147,A
USGS,04170500,1993-07-15,143,A
USGS,04170500,1993-07-16,132,A
USGS,04170500,1993-07-17,122,A
USGS,04170500,1993-07-18,114,A
USGS,04170500,1993-07-19,115,A
USGS,04170500,1993-07-20,111,A
USGS,04170500,1993-07-21,103,A
USGS,04170500,1993-07-22,90.0,A
USGS,04170500,1993-07-23,74.0,A
USGS,04170500,1993-07-24,65.0,A
USGS,04170500,1993-07-25,83.0,A
USGS,04170500,1993-07-26,107,A
USGS,04170500,1993-07-27,108,A
USGS,04170500,1993-07-28,101,A
USGS,04170500,1993-07-29,93.0,A
USGS,04170500,1993-07-30,89.0,A
USGS,04170500,1993-07-31,82.0,A
USGS,04170500,1993-08-01,75.0,A
USGS,04170500,1993-08-02,74.0,A
USGS,04170500,1993-08-03,67.0,A
USGS,04170500,1993-08-04,68.0,A
USGS,04170500,1993-08-05,64.0,A
USGS,04170500,1993-08-06,60.0,A
USGS,04170500,1993-08-07,61.0,A
USGS,04170500,1993-08-08,60.0,A
USGS,04170500,1993-08-09,59.0,A
USGS,04170500,1993-08-10,64.0,A
USGS,04170500,1993-08-11,73.0,A
USGS,04170500,1993-08-12,73.0,A
USGS,04170500,1993-08-13,75.0,A
USGS,04170500,1993-08-14,70.0,A
USGS,04170500,1993-08-15,69.0,A
USGS,04170500,1993-08-16,74.0,A
USGS,04170500,1993-08-17,74.0,A
USGS,04170500,1993-08-18,72.0,A
USGS,04170500,1993-08-19,73.0,A
USGS,04170500,1993-08-20,94.0,A
USGS,04170500,1993-08-21,93.0,A
USGS,04170500,1993-08-22,85.0,A
USGS,04170500,1993-08-23,80.0,A
USGS,04170500,1993-08-24,91.0,A
USGS,04170500,1993-08-25,97.0,A
USGS,04170500,1993-08-26,92.0,A
USGS,04170500,1993-08-27,88.0,A
USGS,04170500,1993-08-28,86.0,A
USGS,04170500,1993-08-29,83.0,A
USGS,04170500,1993-08-30,82.0,A
USGS,04170500,1993-08-31,80.0,A
USGS,04170500,1993-09-01,77.0,A
USGS,04170500,1993-09-02,84.0,A
USGS,04170500,1993-09-03,110,A
USGS,04170500,1993-09-04,122,A
USGS,04170500,1993-09-05,125,A
USGS,04170500,1993-09-06,121,A
USGS,04170500,1993-09-07,120,A
USGS,04170500,1993-09-08,116,A
USGS,04170500,1993-09-09,109,A
USGS,04170500,1993-09-10,107,A
USGS,04170500,1993-09-11,100,A
